Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum Q1 2006=100),Index (Maximum Q1 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2013Q03,"Q3 2013",670,"Saint Vincent and the Grenadines",9.60391,,9.419,,8.23126,,123,
2013Q03,"Q3 2013",678,"Sao Tome and Principe",-0.20497,,-2.23175,,6.57467,,137,
2013Q03,"Q3 2013",682,"Saudi Arabia",0.80198,,0.69701,,49.88859,,20,
2013Q03,"Q3 2013",686,"Senegal",-3.54821,,-2.83017,,13.12102,,88,
2013Q03,"Q3 2013",690,"Seychelles",-1.29972,,-1.84141,,8.89202,,112,
2013Q03,"Q3 2013",694,"Sierra Leone",65.36376,,-3.35499,,9.02403,,110,
2013Q03,"Q3 2013",702,"Singapore",5.53218,,6.88205,,101.3813,,2,
2013Q03,"Q3 2013",704,"Viet Nam",0.1394,,-1.54791,,42.07769,,32,
2013Q03,"Q3 2013",705,"Slovenia",6.05043,,7.30278,,21.87097,,58,
2013Q03,"Q3 2013",706,"Somalia",432.23054,,9.0493,,4.95957,,153,
2013Q03,"Q3 2013",710,"South Africa",13.3846,,1.64514,,39.63246,,35,
2013Q03,"Q3 2013",724,"Spain",0.70347,,0.95817,,71.67383,,12,
2013Q03,"Q3 2013",729,"Sudan",4.17763,,5.51761,,11.67044,,93,
2013Q03,"Q3 2013",740,"Suriname",17.77861,,2.35522,,8.94025,,111,
2013Q03,"Q3 2013",752,"Sweden",10.46698,,11.9163,,46.1537,,21,
2013Q03,"Q3 2013",760,"Syrian Arab Republic",-4.22016,,-1.69144,,14.76566,,80,
2013Q03,"Q3 2013",764,"Thailand",12.07168,,11.38119,,42.9202,,31,
2013Q03,"Q3 2013",768,"Togo",18.96883,,6.64499,,15.21845,,79,
2013Q03,"Q3 2013",776,"Tonga",18.54293,,4.59181,,6.64714,,135,
2013Q03,"Q3 2013",780,"Trinidad and Tobago",1.30742,,2.36438,,20.52589,,63,
2013Q03,"Q3 2013",784,"United Arab Emirates",5.33491,,-1.04655,,64.41811,,14,
2013Q03,"Q3 2013",788,"Tunisia",6.80801,,-7.31447,,10.0662,,100,
2013Q03,"Q3 2013",792,"Türkiye",1.71829,,-0.67896,,50.91777,,19,
2013Q03,"Q3 2013",798,"Tuvalu",,,0,,3.62139,,164,
2013Q03,"Q3 2013",804,"Ukraine",9.71139,,-1.58342,,23.59389,,53,
2013Q03,"Q3 2013",818,"Egypt",5.97163,,2.10515,,53.9169,,18,
2013Q03,"Q3 2013",834,"Tanzania, United Republic of",2.52782,,0.42799,,13.66826,,84,
2013Q03,"Q3 2013",842,"United States of America",3.10537,,2.22411,,86.9067,,6,
2013Q03,"Q3 2013",850,"United States Virgin Islands",0,,0,,5.8615,,143,
2013Q03,"Q3 2013",858,"Uruguay",1.29732,,-0.92737,,27.17406,,49,
2013Q03,"Q3 2013",862,"Venezuela (Bolivarian Rep. of)",1.27694,,1.38132,,22.71416,,55,
2013Q03,"Q3 2013",876,"Wallis and Futuna Islands",19.38287,,0,,3.62139,,164,
2013Q03,"Q3 2013",882,"Samoa",6.11001,,3.61777,,6.64538,,136,
2013Q03,"Q3 2013",887,"Yemen",2.15959,,-0.50365,,17.311,,73,
2013Q03,"Q3 2013",926,"United Kingdom",4.46403,,0.45394,,77.47235,,10,
2013Q04,"Q4 2013",008,"Albania",36.25995,,-5.24585,,5.12621,,150,
2013Q04,"Q4 2013",012,"Algeria",0.61125,,-18.87025,,9.96839,,103,
2013Q04,"Q4 2013",016,"American Samoa",11.15769,,0,,6.11259,,142,
2013Q04,"Q4 2013",024,"Angola",0.55789,,-1.01181,,19.40192,,68,
2013Q04,"Q4 2013",028,"Antigua and Barbuda",31.02202,,0,,6.77182,,136,
2013Q04,"Q4 2013",032,"Argentina",-0.41758,,-0.58929,,30.31709,,43,
2013Q04,"Q4 2013",036,"Australia",6.88154,,1.17191,,31.01875,,41,
2013Q04,"Q4 2013",044,"Bahamas",-2.05507,,0.03292,,25.04957,,53,
2013Q04,"Q4 2013",048,"Bahrain",37.86884,,0.11235,,23.10186,,54,
2013Q04,"Q4 2013",050,"Bangladesh",16.00005,,5.1676,,9.02905,,111,
2013Q04,"Q4 2013",052,"Barbados",5.80488,,0,,7.91264,,126,
2013Q04,"Q4 2013",056,"Belgium",-2.80845,,-0.43913,,78.11974,,9,
2013Q04,"Q4 2013",060,"Bermuda",0,,0,,1.61598,,174,
2013Q04,"Q4 2013",076,"Brazil",5.59022,,0.81259,,35.74149,,38,
2013Q04,"Q4 2013",084,"Belize",2.84283,,-2.61881,,8.12274,,123,
2013Q04,"Q4 2013",090,"Solomon Islands",14.79815,,2.54502,,9.38674,,107,
2013Q04,"Q4 2013",092,"British Virgin Islands",0,,0,,3.88177,,162,
2013Q04,"Q4 2013",096,"Brunei Darussalam",-8.98589,,0,,4.97162,,152,
2013Q04,"Q4 2013",100,"Bulgaria",-14.13755,,-8.79041,,5.8308,,145,
2013Q04,"Q4 2013",104,"Myanmar",-9.44949,,-1.09034,,6.79204,,135,
2013Q04,"Q4 2013",116,"Cambodia",16.58749,,2.48586,,6.1619,,141,
2013Q04,"Q4 2013",120,"Cameroon",-1.77369,,4.15772,,16.28518,,74,
2013Q04,"Q4 2013",124,"Canada",7.10338,,1.13223,,39.26376,,36,
2013Q04,"Q4 2013",132,"Cabo Verde",-22.4877,,0,,4.18344,,160,
2013Q04,"Q4 2013",136,"Cayman Islands",0,,0,,2.0088,,172,
2013Q04,"Q4 2013",144,"Sri Lanka",18.71135,,10.87266,,47.76358,,21,
2013Q04,"Q4 2013",152,"Chile",0.61155,,-0.10975,,28.59123,,47,
2013Q04,"Q4 2013",156,"China",1.64095,,-0.31928,,136.01127,,1,
2013Q04,"Q4 2013",158,"China, Taiwan Province of",10.73166,,7.18914,,63.57018,,15,
2013Q04,"Q4 2013",170,"Colombia",1.71884,,-1.28406,,35.97617,,37,
2013Q04,"Q4 2013",174,"Comoros",-3.38506,,2.84623,,5.98577,,143,
2013Q04,"Q4 2013",175,"Mayotte",-5.58864,,0,,6.36398,,140,
2013Q04,"Q4 2013",178,"Congo",11.05787,,-0.14882,,18.78061,,70,
2013Q04,"Q4 2013",180,"Congo, Dem. Rep. of the",11.61666,,1.14849,,8.57693,,116,
2013Q04,"Q4 2013",184,"Cook Islands",-10.7235,,0,,2.63471,,168,
2013Q04,"Q4 2013",188,"Costa Rica",-0.14704,,-0.82769,,18.47929,,71,
2013Q04,"Q4 2013",191,"Croatia",10.11744,,3.68753,,20.57618,,64,
2013Q04,"Q4 2013",192,"Cuba",-1.58787,,0.01308,,9.24426,,108,
2013Q04,"Q4 2013",196,"Cyprus",-4.31189,,-4.34746,,15.88383,,75,
2013Q04,"Q4 2013",204,"Benin",11.5568,,0.29621,,15.73354,,76,
2013Q04,"Q4 2013",208,"Denmark",12.87097,,-0.48889,,43.72048,,27,
2013Q04,"Q4 2013",212,"Dominica",10.64194,,0,,4.75297,,156,
2013Q04,"Q4 2013",214,"Dominican Republic",6.39624,,5.08592,,29.95345,,45,
2013Q04,"Q4 2013",218,"Ecuador",4.61505,,-1.48353,,21.92228,,58,
2013Q04,"Q4 2013",222,"El Salvador",-3.90116,,-7.32648,,7.7256,,127,
2013Q04,"Q4 2013",226,"Equatorial Guinea",-3.83822,,0,,8.27835,,121,
2013Q04,"Q4 2013",233,"Estonia",-22.95753,,5.69959,,8.51315,,117,
2013Q04,"Q4 2013",234,"Faroe Islands",-0.04462,,0,,4.55523,,159,
2013Q04,"Q4 2013",242,"Fiji",15.15028,,0.76973,,13.90497,,86,
2013Q04,"Q4 2013",246,"Finland",3.22828,,-10.31157,,15.65696,,77,
2013Q04,"Q4 2013",251,"France",3.0843,,-0.63871,,67.82646,,12,
2013Q04,"Q4 2013",254,"French Guiana",0.00353,,-1.71102,,5.40533,,148,
2013Q04,"Q4 2013",258,"French Polynesia",-3.62661,,3.6656,,10.98695,,96,
2013Q04,"Q4 2013",262,"Djibouti",4.62587,,0.42271,,20.0164,,66,
2013Q04,"Q4 2013",266,"Gabon",-2.84644,,0.14491,,11.68777,,92,
2013Q04,"Q4 2013",268,"Georgia",7.6725,,0.2996,,5.75927,,146,
2013Q04,"Q4 2013",270,"Gambia",-4.69985,,7.29391,,10.57059,,99,
2013Q04,"Q4 2013",276,"Germany",5.63839,,-0.39296,,83.27392,,7,
2013Q04,"Q4 2013",288,"Ghana",7.46433,,0.36118,,21.4302,,60,
2013Q04,"Q4 2013",292,"Gibraltar",-21.4526,,93.08476,,2.61041,,169,
2013Q04,"Q4 2013",296,"Kiribati",-3.77212,,-3.77212,,4.91643,,153,
2013Q04,"Q4 2013",300,"Greece",4.32415,,0.88264,,42.21825,,33,
2013Q04,"Q4 2013",304,"Greenland",-11.92776,,-0.0935,,1.89004,,173,
2013Q04,"Q4 2013",308,"Grenada",10.07314,,0,,7.9507,,125,
2013Q04,"Q4 2013",312,"Guadeloupe",7.23156,,0,,11.78168,,91,
2013Q04,"Q4 2013",316,"Guam",7.38299,,0.01722,,8.82854,,114,
2013Q04,"Q4 2013",320,"Guatemala",33.37245,,-0.98201,,20.10763,,65,
2013Q04,"Q4 2013",324,"Guinea",0.83953,,-3.29542,,10.4111,,100,
2013Q04,"Q4 2013",328,"Guyana",10.63633,,0,,9.07251,,110,
2013Q04,"Q4 2013",332,"Haiti",7.1292,,0,,8.72855,,115,
2013Q04,"Q4 2013",340,"Honduras",4.7466,,1.09573,,14.08362,,85,
2013Q04,"Q4 2013",344,"China, Hong Kong SAR",1.96968,,-1.44879,,95.62995,,3,
2013Q04,"Q4 2013",352,"Iceland",3.48855,,-1.35123,,5.12068,,151,
2013Q04,"Q4 2013",356,"India",7.22167,,0.16017,,46.18842,,24,
2013Q04,"Q4 2013",360,"Indonesia",4.66893,,0.97157,,35.33356,,39,
2013Q04,"Q4 2013",364,"Iran (Islamic Republic of)",-17.53622,,-3.84718,,18.98232,,69,
2013Q04,"Q4 2013",368,"Iraq",12.36259,,7.24536,,7.04702,,133,
2013Q04,"Q4 2013",372,"Ireland",-6.43866,,-3.27157,,11.28831,,93,
2013Q04,"Q4 2013",376,"Israel",-2.52391,,-2.30904,,30.00395,,44,
2013Q04,"Q4 2013",380,"Italy",-1.03529,,-0.38322,,62.22829,,16,
2013Q04,"Q4 2013",384,"Côte d'Ivoire",9.51486,,1.65838,,21.35724,,61,
2013Q04,"Q4 2013",388,"Jamaica",2.78226,,5.50852,,28.30436,,48,
2013Q04,"Q4 2013",392,"Japan",-2.63766,,-9.21058,,67.1819,,13,
2013Q04,"Q4 2013",400,"Jordan",-2.95937,,0.04404,,19.86839,,67,
2013Q04,"Q4 2013",404,"Kenya",7.29415,,7.62272,,14.54222,,82,
2013Q04,"Q4 2013",410,"Korea, Republic of",4.31154,,0.4812,,94.36108,,4,
2013Q04,"Q4 2013",414,"Kuwait",-8.68234,,-9.76676,,10.26246,,102,
2013Q04,"Q4 2013",422,"Lebanon",-0.24555,,-0.72077,,35.10138,,40,
2013Q04,"Q4 2013",428,"Latvia",7.29987,,5.62803,,8.08741,,124,
2013Q04,"Q4 2013",430,"Liberia",-1.17774,,0.54937,,7.2502,,130,
2013Q04,"Q4 2013",434,"Libya",63.75574,,5.98173,,14.37079,,83,
2013Q04,"Q4 2013",440,"Lithuania",2.81873,,-0.20667,,11.26015,,94,
2013Q04,"Q4 2013",450,"Madagascar",6.11338,,1.28168,,13.05417,,90,
2013Q04,"Q4 2013",458,"Malaysia",3.23607,,-1.49243,,89.81194,,5,
2013Q04,"Q4 2013",462,"Maldives",-11.03508,,-0.79417,,7.06975,,131,
2013Q04,"Q4 2013",470,"Malta",1.83555,,-0.53157,,42.83027,,31,
2013Q04,"Q4 2013",474,"Martinique",-4.64116,,0,,9.43489,,106,
2013Q04,"Q4 2013",478,"Mauritania",13.90066,,-7.06756,,7.05932,,132,
2013Q04,"Q4 2013",480,"Mauritius",18.80549,,-2.00515,,28.73716,,46,
2013Q04,"Q4 2013",484,"Mexico",2.56537,,-0.86108,,39.39153,,34,
2013Q04,"Q4 2013",498,"Moldova, Republic of",-33.92278,,0,,0.60318,,177,
2013Q04,"Q4 2013",499,"Montenegro",10.92283,,10.96312,,4.55791,,158,
2013Q04,"Q4 2013",500,"Montserrat",,,0,,2.75233,,167,
2013Q04,"Q4 2013",504,"Morocco",10.81527,,0.87608,,56.47347,,17,
2013Q04,"Q4 2013",508,"Mozambique",41.58684,,0.02796,,17.15901,,73,
2013Q04,"Q4 2013",512,"Oman",1.29402,,-0.63865,,42.90877,,30,
2013Q04,"Q4 2013",516,"Namibia",-2.24757,,-7.4506,,14.98537,,79,
2013Q04,"Q4 2013",520,"Nauru",,,-29.56335,,1.20865,,175,
2013Q04,"Q4 2013",528,"Netherlands",3.94478,,0.33654,,82.18496,,8,
2013Q04,"Q4 2013",531,"Curaçao",-2.33049,,0.02012,,9.71665,,105,
2013Q04,"Q4 2013",533,"Aruba",5.83007,,0.02347,,8.32963,,120,
2013Q04,"Q4 2013",534,"Sint Maarten (Dutch part)",0.61591,,-1.02066,,9.12504,,109,
2013Q04,"Q4 2013",535,"Bonaire, Sint Eustatius and Saba",6.81379,,0,,4.7957,,154,
2013Q04,"Q4 2013",540,"New Caledonia",10.54056,,0.31822,,13.45317,,89,
2013Q04,"Q4 2013",548,"Vanuatu",30.37142,,-0.03598,,8.44589,,119,
2013Q04,"Q4 2013",554,"New Zealand",2.70593,,2.80279,,21.22155,,62,
2013Q04,"Q4 2013",558,"Nicaragua",-0.26044,,-7.4826,,7.55168,,129,
2013Q04,"Q4 2013",566,"Nigeria",4.4582,,0.70098,,21.98243,,57,
2013Q04,"Q4 2013",574,"Norfolk Island",0,,0,,2.16686,,171,
2013Q04,"Q4 2013",579,"Norway",1.0136,,3.36241,,10.36175,,101,
2013Q04,"Q4 2013",580,"Northern Mariana Islands",14.35059,,0,,4.63666,,157,
2013Q04,"Q4 2013",583,"Micronesia (Federated States of)",-9.8258,,0,,2.22312,,170,
2013Q04,"Q4 2013",584,"Marshall Islands",-2.06425,,-4.394,,5.53648,,147,
2013Q04,"Q4 2013",585,"Palau",13.1128,,0,,3.71562,,163,
2013Q04,"Q4 2013",586,"Pakistan",4.40255,,-0.14362,,28.00525,,49,
2013Q04,"Q4 2013",591,"Panama",2.12202,,0.69045,,43.41365,,28,
2013Q04,"Q4 2013",598,"Papua New Guinea",16.67875,,8.45084,,10.69283,,98,
2013Q04,"Q4 2013",600,"Paraguay",0.06091,,0,,0.99758,,176,
2013Q04,"Q4 2013",604,"Peru",2.73122,,-0.15086,,30.49512,,42,
2013Q04,"Q4 2013",608,"Philippines",12.51861,,0.22468,,25.93023,,51,
2013Q04,"Q4 2013",616,"Poland",18.45991,,0.9287,,44.62653,,26,
2013Q04,"Q4 2013",620,"Portugal",2.89585,,-1.93046,,45.16758,,25,
2013Q04,"Q4 2013",624,"Guinea-Bissau",-17.59851,,0,,3.95378,,161,
2013Q04,"Q4 2013",626,"Timor-Leste",28.20874,,27.8178,,7.00604,,134,
2013Q04,"Q4 2013",630,"Puerto Rico",-5.7032,,-3.64255,,10.99409,,95,
2013Q04,"Q4 2013",634,"Qatar",-8.90153,,1.61424,,7.55253,,128,
2013Q04,"Q4 2013",638,"Réunion",8.87451,,1.05841,,14.89038,,81,
2013Q04,"Q4 2013",642,"Romania",3.80201,,2.6948,,23.03358,,55,
2013Q04,"Q4 2013",643,"Russian Federation",1.78562,,2.12858,,46.82251,,22,
2013Q04,"Q4 2013",659,"Saint Kitts and Nevis",14.5542,,0,,4.7568,,155,
2013Q04,"Q4 2013",660,"Anguilla",0,,0,,3.46127,,164,
2013Q04,"Q4 2013",662,"Saint Lucia",8.94794,,0,,8.48542,,118,
2013Q04,"Q4 2013",670,"Saint Vincent and the Grenadines",9.60391,,0,,8.23126,,122,
2013Q04,"Q4 2013",678,"Sao Tome and Principe",2.32776,,-0.04047,,6.572,,139,
2013Q04,"Q4 2013",682,"Saudi Arabia",1.30435,,0.171,,49.9739,,20,
2013Q04,"Q4 2013",686,"Senegal",1.3064,,5.35611,,13.8238,,87,
2013Q04,"Q4 2013",690,"Seychelles",-3.51871,,-0.01429,,8.89075,,113,
2013Q04,"Q4 2013",694,"Sierra Leone",10.61892,,8.97045,,9.83352,,104,
2013Q04,"Q4 2013",702,"Singapore",5.24454,,-0.94404,,100.42423,,2,
2013Q04,"Q4 2013",704,"Viet Nam",0.64577,,1.18076,,42.57453,,32,
2013Q04,"Q4 2013",705,"Slovenia",6.29807,,-0.58781,,21.74241,,59,
2013Q04,"Q4 2013",706,"Somalia",457.93331,,4.82926,,5.19908,,149,
2013Q04,"Q4 2013",710,"South Africa",15.4784,,-0.72047,,39.34692,,35,
2013Q04,"Q4 2013",724,"Spain",-1.06666,,-0.90484,,71.02529,,11,
2013Q04,"Q4 2013",729,"Sudan",22.66894,,16.02864,,13.54106,,88,
2013Q04,"Q4 2013",740,"Suriname",8.77973,,0,,8.94025,,112,
2013Q04,"Q4 2013",752,"Sweden",9.73513,,0.70315,,46.47823,,23,
2013Q04,"Q4 2013",760,"Syrian Arab Republic",1.66198,,-3.85668,,14.1962,,84,
2013Q04,"Q4 2013",764,"Thailand",9.52507,,0.7753,,43.25296,,29,
2013Q04,"Q4 2013",768,"Togo",10.85568,,-1.99077,,14.91549,,80,
2013Q04,"Q4 2013",776,"Tonga",15.44177,,0,,6.64714,,137,
2013Q04,"Q4 2013",780,"Trinidad and Tobago",2.63065,,1.01951,,20.73516,,63,
2013Q04,"Q4 2013",784,"United Arab Emirates",-2.27826,,-1.07021,,63.7287,,14,
2013Q04,"Q4 2013",788,"Tunisia",5.57706,,7.65907,,10.83718,,97,
2013Q04,"Q4 2013",792,"Türkiye",-0.22064,,0.1583,,50.99838,,19,
2013Q04,"Q4 2013",798,"Tuvalu",-22.79895,,-22.79895,,2.79575,,165,
2013Q04,"Q4 2013",804,"Ukraine",3.96936,,6.58754,,25.14815,,52,
2013Q04,"Q4 2013",818,"Egypt",3.14769,,0.2035,,54.02662,,18,
2013Q04,"Q4 2013",834,"Tanzania, United Republic of",15.14718,,10.97254,,15.16801,,78,
2013Q04,"Q4 2013",842,"United States of America",3.0544,,2.21857,,88.83479,,6,
2013Q04,"Q4 2013",850,"United States Virgin Islands",0,,0,,5.8615,,144,
2013Q04,"Q4 2013",858,"Uruguay",-3.12314,,-2.17342,,26.58345,,50,
2013Q04,"Q4 2013",862,"Venezuela (Bolivarian Rep. of)",1.31794,,0.30506,,22.78345,,56,
2013Q04,"Q4 2013",876,"Wallis and Futuna Islands",-22.79895,,-22.79895,,2.79575,,165,
2013Q04,"Q4 2013",882,"Samoa",3.61777,,0,,6.64538,,138,
2013Q04,"Q4 2013",887,"Yemen",5.36258,,1.44881,,17.5618,,72,
2013Q04,"Q4 2013",926,"United Kingdom",-0.80677,,-0.94492,,76.7403,,10,
2014Q01,"Q1 2014",008,"Albania",36.03607,,10.89948,,5.68494,,148,
2014Q01,"Q1 2014",012,"Algeria",-8.10778,,5.45942,,10.51261,,100,
2014Q01,"Q1 2014",016,"American Samoa",4.79919,,-5.72026,,5.76294,,147,
2014Q01,"Q1 2014",024,"Angola",4.15988,,3.43091,,20.06758,,65,
2014Q01,"Q1 2014",028,"Antigua and Barbuda",8.28354,,-4.05353,,6.49732,,141,
2014Q01,"Q1 2014",032,"Argentina",4.947,,5.18276,,31.88835,,42,
2014Q01,"Q1 2014",036,"Australia",5.95949,,4.77873,,32.50105,,41,
2014Q01,"Q1 2014",044,"Bahamas",-2.24496,,-0.16748,,25.00762,,52,
2014Q01,"Q1 2014",048,"Bahrain",4.64992,,-0.79762,,22.9176,,55,
2014Q01,"Q1 2014",050,"Bangladesh",15.87886,,-1.70836,,8.87481,,113,
2014Q01,"Q1 2014",052,"Barbados",0.53218,,-3.42161,,7.6419,,128,
2014Q01,"Q1 2014",056,"Belgium",-2.04867,,-1.34027,,77.07272,,10,
2014Q01,"Q1 2014",060,"Bermuda",-0.52498,,-0.52498,,1.6075,,174,
2014Q01,"Q1 2014",076,"Brazil",4.04757,,-1.98413,,35.03233,,37,
2014Q01,"Q1 2014",084,"Belize",3.35431,,1.8389,,8.27211,,121,
2014Q01,"Q1 2014",090,"Solomon Islands",17.69937,,1.80642,,9.5563,,107,
2014Q01,"Q1 2014",092,"British Virgin Islands",0,,0,,3.88177,,161,
2014Q01,"Q1 2014",096,"Brunei Darussalam",0.1411,,0,,4.97162,,152,
2014Q01,"Q1 2014",100,"Bulgaria",-6.85616,,-0.42195,,5.80619,,145,
2014Q01,"Q1 2014",104,"Myanmar",-6.16323,,3.65838,,7.04051,,135,
2014Q01,"Q1 2014",116,"Cambodia",3.11597,,-4.27184,,5.89868,,143,
2014Q01,"Q1 2014",120,"Cameroon",-7.20219,,-3.26138,,15.75406,,77,
2014Q01,"Q1 2014",124,"Canada",26.80568,,14.26533,,44.86486,,26,
2014Q01,"Q1 2014",132,"Cabo Verde",26.13111,,64.32476,,6.87443,,138,
2014Q01,"Q1 2014",136,"Cayman Islands",0,,0,,2.0088,,172,
2014Q01,"Q1 2014",144,"Sri Lanka",16.38699,,-0.75793,,47.40157,,21,
2014Q01,"Q1 2014",152,"Chile",-0.6523,,-1.20279,,28.24734,,47,
2014Q01,"Q1 2014",156,"China",1.32453,,-2.18391,,133.0409,,1,
2014Q01,"Q1 2014",158,"China, Taiwan Province of",0.99108,,-8.50226,,58.16528,,16,
2014Q01,"Q1 2014",170,"Colombia",-7.00739,,-7.25704,,33.36537,,40,
2014Q01,"Q1 2014",174,"Comoros",-0.98029,,0,,5.98577,,142,
2014Q01,"Q1 2014",175,"Mayotte",17.04153,,14.05695,,7.25856,,134,
2014Q01,"Q1 2014",178,"Congo",11.8234,,2.33003,,19.2182,,68,
2014Q01,"Q1 2014",180,"Congo, Dem. Rep. of the",0.68611,,0.04989,,8.58121,,116,
2014Q01,"Q1 2014",184,"Cook Islands",3.14268,,0,,2.63471,,169,
2014Q01,"Q1 2014",188,"Costa Rica",1.10669,,-0.43435,,18.39902,,71,
2014Q01,"Q1 2014",191,"Croatia",12.35436,,0.63443,,20.70672,,64,
2014Q01,"Q1 2014",192,"Cuba",10.58943,,9.47324,,10.11999,,104,
2014Q01,"Q1 2014",196,"Cyprus",-0.04916,,4.55187,,16.60684,,75,
2014Q01,"Q1 2014",204,"Benin",10.83226,,1.33415,,15.94345,,76,
2014Q01,"Q1 2014",208,"Denmark",11.07217,,-0.60098,,43.45773,,29,
2014Q01,"Q1 2014",212,"Dominica",-11.89135,,0,,4.75297,,155,
2014Q01,"Q1 2014",214,"Dominican Republic",3.87336,,-3.40633,,28.93313,,45,
2014Q01,"Q1 2014",218,"Ecuador",-9.98163,,-9.47453,,19.84525,,66,
2014Q01,"Q1 2014",222,"El Salvador",2.36788,,10.46737,,8.53427,,119,
2014Q01,"Q1 2014",226,"Equatorial Guinea",-9.22046,,-0.37949,,8.24693,,122,
2014Q01,"Q1 2014",233,"Estonia",2.92696,,0.63513,,8.56722,,117,
2014Q01,"Q1 2014",234,"Faroe Islands",0.00349,,0.04813,,4.55742,,158,
2014Q01,"Q1 2014",242,"Fiji",6.8881,,-5.10753,,13.19477,,86,
2014Q01,"Q1 2014",246,"Finland",6.12677,,0.05932,,15.66625,,78,
2014Q01,"Q1 2014",251,"France",2.56891,,1.44523,,68.80671,,12,
2014Q01,"Q1 2014",254,"French Guiana",-0.00353,,-0.00353,,5.40514,,150,
2014Q01,"Q1 2014",258,"French Polynesia",-14.14345,,-9.26176,,9.96936,,105,
2014Q01,"Q1 2014",262,"Djibouti",11.27462,,6.44664,,21.30679,,61,
2014Q01,"Q1 2014",266,"Gabon",-2.20372,,-0.93724,,11.57823,,92,
2014Q01,"Q1 2014",268,"Georgia",7.17741,,-1.32341,,5.68305,,149,
2014Q01,"Q1 2014",270,"Gambia",-10.35948,,0.25721,,10.59778,,97,
2014Q01,"Q1 2014",276,"Germany",4.67623,,-0.98061,,82.45733,,7,
2014Q01,"Q1 2014",288,"Ghana",8.13033,,1.2418,,21.69632,,58,
2014Q01,"Q1 2014",292,"Gibraltar",104.2267,,5.77049,,2.76104,,167,
2014Q01,"Q1 2014",296,"Kiribati",-27.82474,,-24.99548,,3.68755,,163,
2014Q01,"Q1 2014",300,"Greece",6.55472,,2.83546,,43.41533,,30,
2014Q01,"Q1 2014",304,"Greenland",-0.0211,,0,,1.89004,,173,
2014Q01,"Q1 2014",308,"Grenada",1.8385,,-3.40083,,7.68031,,127,
2014Q01,"Q1 2014",312,"Guadeloupe",7.29959,,-0.02162,,11.77913,,91,
2014Q01,"Q1 2014",316,"Guam",-1.48481,,0.00859,,8.8293,,114,
2014Q01,"Q1 2014",320,"Guatemala",25.90776,,-6.51271,,18.79808,,70,
2014Q01,"Q1 2014",324,"Guinea",2.91932,,2.66359,,10.68841,,96,
2014Q01,"Q1 2014",328,"Guyana",-1.13962,,-5.66679,,8.55839,,118,
2014Q01,"Q1 2014",332,"Haiti",0.29379,,5.87062,,9.24097,,110,
2014Q01,"Q1 2014",340,"Honduras",-0.5919,,-3.33038,,13.61458,,84,
2014Q01,"Q1 2014",344,"China, Hong Kong SAR",2.19627,,-1.67081,,94.03216,,3,
2014Q01,"Q1 2014",352,"Iceland",3.53286,,0.04282,,5.12288,,151,
2014Q01,"Q1 2014",356,"India",-0.52156,,0.58326,,46.45782,,23,
2014Q01,"Q1 2014",360,"Indonesia",-0.25505,,-2.00191,,34.62621,,39,
2014Q01,"Q1 2014",364,"Iran (Islamic Republic of)",-18.65405,,0.05178,,18.99215,,69,
2014Q01,"Q1 2014",368,"Iraq",42.39666,,29.05304,,9.0944,,111,
2014Q01,"Q1 2014",372,"Ireland",3.83443,,1.38334,,11.44447,,93,
2014Q01,"Q1 2014",376,"Israel",-2.89701,,0.15588,,30.05072,,43,
2014Q01,"Q1 2014",380,"Italy",2.23209,,0.8133,,62.73439,,15,
2014Q01,"Q1 2014",384,"Côte d'Ivoire",7.69085,,0.8409,,21.53683,,59,
2014Q01,"Q1 2014",388,"Jamaica",1.35381,,-2.48404,,27.60127,,49,
2014Q01,"Q1 2014",392,"Japan",-4.88533,,-2.6735,,65.38579,,13,
2014Q01,"Q1 2014",400,"Jordan",-2.22,,-0.78451,,19.71253,,67,
2014Q01,"Q1 2014",404,"Kenya",5.24377,,-7.43676,,13.46075,,85,
2014Q01,"Q1 2014",410,"Korea, Republic of",3.05166,,-1.57991,,92.87026,,4,
2014Q01,"Q1 2014",414,"Kuwait",-8.57057,,0.1224,,10.27503,,103,
2014Q01,"Q1 2014",422,"Lebanon",0.87112,,-0.70995,,34.85218,,38,
2014Q01,"Q1 2014",428,"Latvia",3.67581,,-6.71149,,7.54462,,131,
2014Q01,"Q1 2014",430,"Liberia",6.54667,,0.70876,,7.30159,,133,
2014Q01,"Q1 2014",434,"Libya",4.65796,,-8.61046,,13.1334,,87,
2014Q01,"Q1 2014",440,"Lithuania",-4.47066,,-2.3374,,10.99695,,95,
2014Q01,"Q1 2014",450,"Madagascar",3.17803,,0.00405,,13.0547,,88,
2014Q01,"Q1 2014",458,"Malaysia",3.10859,,-0.53662,,89.33,,5,
2014Q01,"Q1 2014",462,"Maldives",-4.72789,,4.78859,,7.40829,,132,
2014Q01,"Q1 2014",470,"Malta",4.29291,,3.38851,,44.28158,,28,
2014Q01,"Q1 2014",474,"Martinique",10.03913,,10.73221,,10.44747,,102,
2014Q01,"Q1 2014",478,"Mauritania",8.92987,,9.7015,,7.74418,,126,
2014Q01,"Q1 2014",480,"Mauritius",-16.27722,,-16.05183,,24.12432,,53,
